시도	시군구	읍면동	주택유형	단지명	소재지	입주시기	총세대수	매매시세(3.3㎡)	분양가(3.3㎡)	시공사	lon	lat
대구	동구	신암동	아파트	동대구우방아이유쉘	대구 동구 신암동 1839	2020-10	570	1414	1187	(주)우방	128.6175746	35.8803909
대구	남구	대명동	아파트	나나바루아102동	대구 남구 대명동 1623-60	2021-11	60	0	1185	금화종합건설(주)	128.565486876224	35.839554852714
대구	남구	봉덕동	아파트	봉덕화성파크드림	대구 남구 봉덕동 1639	2019-08	332	1203	1183	화성산업(주)	128.60536587351052	35.84263221333232
부산	기장군	일광읍	아파트	일광신도시비스타동원1차	부산 기장군 일광읍 820	2020-03	701	1547	1178	(주)동원개발	129.22732391538838	35.267822301781145
대구	수성구	사월동	아파트	시지3차서한이다음	대구 수성구 사월동 650	2018-11	383	1227	1177	(주)서한	128.72393457316585	35.83689191283476
부산	부산진구	가야동	아파트	가야센트레빌	부산 부산진구 가야동 699	2020-06	212	1689	1176	동부건설(주)	129.02906366709962	35.152977553753935
부산	부산진구	전포동	아파트	메리온시티	부산 부산진구 전포동 694-6	2016-04	72	0	1174	건원종합건설주식회사	129.06472075009557	35.153717658442446
대구	수성구	지산동	아파트	지산아이위시네이처	대구 수성구 지산동 1197-1	2018-07	33	0	1173	제이와이건설(주)	128.63008371639575	35.81949594908069
부산	연제구	거제동	아파트	거제센트럴자이	부산 연제구 거제동 1519	2018-10	878	2215	1173	지에스건설(주)	129.0765472552477	35.19263919001837
대구	달서구	진천동	아파트	월배역우인그레이스	대구 달서구 진천동 66-1	2022-08	52	0	1173	(주)우인종합건설	128.5276401	35.817982
부산	기장군	일광읍	아파트	일광대성베르힐	부산 기장군 일광읍 810	2020-09	518	1295	1171	디에스종합건설(주),대성베르힐건설(주)	129.21968684007317	35.25974002826287
대구	달서구	진천동	아파트	월배역라온프라이빗	대구 달서구 진천동 72	2018-01	258	1221	1167	라온건설(주)	128.5285457567151	35.81736809824412
부산	부산진구	개금동	아파트	개금포르투나	부산 부산진구 개금동 523-27	2019-07	133	0	1167	기해종합건설(주)	129.02064745568566	35.151743976153504
부산	기장군	일광읍	아파트	일광신도시한신더휴2단지	부산 기장군 일광읍 삼성리 792	2020-06	748	1372	1165	한신공영(주)	129.2207695	35.2623213
부산	기장군	일광읍	아파트	일광신도시한신더휴1단지	부산 기장군 일광읍 삼성리 794	2020-06	550	1344	1162	한신공영(주)	129.2225303	35.2618781
부산	동구	범일동	아파트	범일역삼정그린코아더시티	부산 동구 범일동 830-62	2021-11	672	0	1161	(주)삼정	129.0615416	35.1382772
부산	북구	구포동	아파트	리버파크반도유보라	부산 북구 구포동 1300	2021-06	790	1533	1160	(주)반도건설	129.0026377	35.204035
부산	동래구	온천동	아파트	포르투나	부산 동래구 온천동 154-18	2019-06	72	0	1159	없음	129.084415409969	35.220909146066
부산	부산진구	범천동	아파트	서면6차봄여름가을겨울	부산 부산진구 범천동 881-3	2020-03	323	0	1155	수근종합건설(주)	129.0582389445958	35.14446940391882
부산	기장군	일광읍	아파트	이지더원1차오션포레	부산 기장군 일광읍 746	2020-03	653	1327	1154	(주)라인산업	129.22183946989097	35.2687657327111
부산	부산진구	초읍동	아파트	포레나부산초읍	부산 부산진구 초읍동 676	2020-03	1113	1507	1152	(주)한화건설	129.0465667	35.1745961
부산	부산진구	당감동	아파트	서면2차봄여름가을겨울	부산 부산진구 당감동 1024	2019-04	592	1179	1149	수영주택건설(주)	129.04934747030748	35.15893291945292
대구	동구	봉무동	아파트	이시아팰리스	대구 동구 봉무동 1539-17	2020-12	36	0	1148	없음	128.64037613755	35.9229274726013
부산	동래구	낙민동	아파트	온천천경동리인타워	부산 동래구 낙민동 327	2019-05	310	1629	1144	경동건설(주)	129.09106760594872	35.194392043793194
부산	사하구	괴정동	아파트	괴정어반푸르지오	부산 사하구 괴정동 950-2	2019-02	152	1176	1143	(주)대우건설	128.99348397747082	35.09847258209624
대구	달서구	장기동	아파트	죽전역동서프라임	대구 달서구 장기동 548-2	2024-07	148	0	1142	(주)인터불고건설	128.5348898	35.8422848
부산	서구	남부민동	아파트	충무대로봄여름가을겨울	부산 서구 남부민동 647-17	2020-04	267	1116	1141	수근종합건설(주)	129.02370878404264	35.09112497397881
부산	동래구	사직동	아파트	사직삼정그린코아더베스트2차	부산 동래구 사직동 1055	2018-07	230	2144	1137	(주)삼정코아건설,(주)삼정	129.06372535269966	35.196708651090844
부산	사상구	괘법동	아파트	사상역경보센트리안	부산 사상구 괘법동 525-10	2020-06	133	0	1137	중아건설(주)	128.98201223127393	35.16513178089053
부산	서구	서대신동1가	아파트	대신에코팰리스	부산 서구 서대신동1가 34-2	2018-11	119	0	1135	주식회사금오종합건설	129.0183020158243	35.107855371513836
부산	남구	용호동	아파트	데시앙해링턴플레이스파크시티	부산 남구 용호동 980	2023-05	1725	1521	1134	(주)태영건설,효성중공업(주)	129.1126703	35.1117541
부산	수영구	민락동	아파트	센텀비스타동원	부산 수영구 민락동 778	2017-07	840	2405	1130	(주)동진건설산업,(주)동원개발	129.12093840776254	35.16620487307011
부산	수영구	민락동	아파트	센텀비스타동원2차	부산 수영구 민락동 774	2017-03	405	2232	1125	동원개발(주)	129.11962861235511	35.16764035926478
대구	수성구	범어동	아파트	브라운스톤범어	대구 수성구 범어동 175-1	2017-06	440	2061	1124	이수건설 주식회사	128.6278503485721	35.86164021345143
부산	서구	충무동3가	아파트	에코팰리스3차	부산 서구 충무동3가 1-114	2017-12	98	0	1122	주식회사금오종합건설	129.02292030887045	35.09426972840306
부산	수영구	남천동	아파트	남천블루비치	부산 수영구 남천동 12-22	2016-11	43	0	1116	(주)미화건설	129.11004895373765	35.143566664646286
부산	남구	대연동	아파트	대연자이	부산 남구 대연동 1912	2019-03	965	2205	1116	없음	129.103280227135	35.1296825819556
부산	남구	대연동	아파트	대연SK뷰힐스	부산 남구 대연동 1903	2018-07	994	2437	1110	에스케이건설주식회사	129.0938461572876	35.13698327280601
대구	남구	봉덕동	아파트	앞산태왕아너스	대구 남구 봉덕동 1642	2019-10	493	1133	1110	(주)태왕이앤씨	128.59608903978554	35.83727684072295
대구	북구	국우동	아파트	힐스테이트데시앙도남4단지	대구 북구 국우동 1228	2021-11	585	1228	1109	현대건설(주)	128.5851041	35.9510523
대구	중구	대신동	아파트	e편한세상대신	대구 중구 대신동 2110	2018-08	467	1639	1107	주식회사 삼호	128.57634096410249	35.86415521871126
대구	달서구	감삼동	아파트	죽전역인터불고라비다	대구 달서구 감삼동 280-2	2020-03	198	1046	1105	(주)인터불고건설	128.53770632391527	35.84577913649405
부산	금정구	부곡동	아파트	온천장동원로얄듀크	부산 금정구 부곡동 977	2018-02	210	1462	1104	(주)동원개발,(주)남양개발	129.08983433562955	35.22026733396181
부산	기장군	정관읍	아파트	정관두산위브더테라스	부산 기장군 정관읍 달산리 1244	2018-05	272	1255	1102	두산건설(주)	129.19591299317764	35.32098822930342
부산	서구	동대신동3가	아파트	동대신브라운스톤하이포레	부산 서구 동대신동3가 553	2020-09	554	1417	1101	이수건설(주)	129.01921644066744	35.119135473990596
부산	동구	범일동	아파트	두산위브더제니스하버시티	부산 동구 범일동 252-1562	2023-05	2385	1818	1100	두산건설(주)	129.0576095	35.1321266
대구	북구	국우동	아파트	힐스테이트데시앙도남2단지	대구 북구 국우동 1238	2021-11	658	1226	1097	태영건설(주)	128.5803894	35.9508686
대구	북구	국우동	아파트	힐스테이트데시앙도남3단지	대구 북구 국우동 1234	2021-11	556	1292	1096	현대건설(주)	128.5822439	35.9506147
대구	북구	국우동	아파트	힐스테이트데시앙도남1단지	대구 북구 국우동 1142	2021-11	619	1248	1096	태영건설(주)	128.5829311	35.9548751
부산	금정구	청룡동	아파트	청룡동더리체	부산 금정구 청룡동 50-27	2022-01	56	0	1093	(주)두잉건설	129.088658	35.2752059
부산	수영구	남천동	아파트	라움팰리스	부산 수영구 남천동 18-5	2018-04	73	0	1091	(주)경보	129.1093410908467	35.14260124139127
부산	영도구	대교동1가	아파트	로웰타워	부산 영도구 대교동1가 64-1	2019-07	74	0	1091	없음	129.038177595766	35.093212252261
부산	부산진구	범천동	아파트	서면서한이다음	부산 부산진구 범천동 1123-124	2025-02	498	0	1089	(주)서한	129.045398	35.152186
대구	동구	신암동	아파트	이안동대구	대구 동구 신암동 1833	2018-11	931	1506	1088	대우산업개발(주)	128.6163262	35.8787562
부산	동래구	낙민동	아파트	포레나동래	부산 동래구 낙민동 326	2019-02	732	1797	1088	(주)한화건설,동광건설(주)	129.09038005229186	35.196370681959685
부산	동래구	온천동	아파트	동래효성해링턴플레이스	부산 동래구 온천동 1838	2019-05	857	1587	1087	주식회사효성	129.06805920294542	35.20743052071445
부산	부산진구	범천동	아파트	가야누리애범천더센트리즈	부산 부산진구 범천동 974-16	2020-05	236	914	1087	(주)가야종합건설	129.05623155463996	35.14818926029274
부산	부산진구	초읍동	아파트	혜도인파크에비뉴연지	부산 부산진구 초읍동 671	2018-02	160	1068	1081	혜도종합토건(주)	129.04795683765943	35.176662046659416
부산	영도구	대교동1가	아파트	영도봄여름가을겨울	부산 영도구 대교동1가 95	2020-08	138	0	1081	수영주택건설(주)	129.03770092861996	35.09219274751199
대구	중구	남산동	아파트	남산역화성파크드림	대구 중구 남산동 3012	2018-09	415	1405	1080	화성산업(주)	128.5819025	35.8582418
부산	금정구	장전동	아파트	온천장해피투모로우	부산 금정구 장전동 600-4	2019-05	111	0	1079	중아건설(주)	129.0827059666846	35.22493652846501
부산	동래구	명장동	아파트	동래동일스위트	부산 동래구 명장동 617	2018-02	702	1236	1078	(주)동일	129.0950293539029	35.212824139300245
부산	금정구	서동	아파트	트레비앙	부산 금정구 서동 203-14	2018-10	76	0	1078	(주)트레비앙	129.1061863396752	35.215304633764966
부산	영도구	남항동1가	아파트	정림위더스하임	부산 영도구 남항동1가 1	2018-04	72	0	1076	주식회사 정림 D & C	129.03729286499788	35.091435861340734
부산	강서구	명지동	아파트	e편한세상명지	부산 강서구 명지동 3599-1	2019-02	429	1463	1076	대림산업(주)	128.9093361	35.0985938
부산	금정구	구서동	아파트	구서SKVIEW1단지	부산 금정구 구서동 1074	2016-08	532	1884	1071	에스케이건설(주)	129.08586561449195	35.24475465154726
부산	수영구	망미동	아파트	수영SK뷰1단지	부산 수영구 망미동 1176	2019-06	1147	1855	1071	SK건설㈜	129.10173957256401	35.17580572570469
부산	수영구	광안동	아파트	광안더샵	부산 수영구 광안동 1332	2017-11	263	2194	1070	(주)포스코건설	129.11174616576386	35.150656198590326
부산	동래구	명장동	아파트	e편한세상동래명장_1단지,2단지	부산 동래구 명장동 623	2019-08	1384	1711	1070	없음	129.1074533	35.2053012
부산	동구	초량동	아파트	범양레우스센트럴베이	부산 동구 초량동 1226	2020-02	1076	1453	1060	범양건영(주)	129.0415504134775	35.121576025987956
부산	금정구	장전동	아파트	래미안장전	부산 금정구 장전동 745	2017-09	1938	2423	1058	삼성물산(주)	129.0871452579617	35.2261081284803
대구	달성군	다사읍	아파트	메가시티태왕아너스	대구 달성군 다사읍 서재리 1134	2022-03	939	1079	1058	(주)태왕이앤씨	128.4868024	35.8722488
대구	동구	지묘동	아파트	대구연경아이파크	대구 동구 지묘동 1337	2020-07	792	1023	1054	현대산업개발(주)	128.63045355374268	35.94645201255068
부산	북구	만덕동	아파트	e편한세상금정산	부산 북구 만덕동 962	2021-04	1969	1323	1052	대림산업(주), 경동건설(주)	129.0384538	35.2169428
대구	수성구	만촌동	아파트	만촌화성파크드림3차	대구 수성구 만촌동 1479	2016-04	410	2805	1051	화성산업(주)	128.65312131922187	35.85353448363606
부산	서구	서대신동3가	아파트	대신더샵	부산 서구 서대신동3가 769	2018-01	429	1465	1051	(주)포스코건설	129.01236112292014	35.11900936017744
부산	부산진구	범천동	아파트	더샵골드3차	부산 부산진구 범천동 841-1	2015-09	55	0	1050	(주)금오종합건설	129.0627147561077	35.14358221823376
부산	연제구	연산동	아파트	시청스마트W	부산 연제구 연산동 822-6	2018-09	245	1263	1050	(주)경성리츠	129.08219789883813	35.17569729676636
부산	강서구	명지동	아파트	명지대방노블랜드오션뷰1차	부산 강서구 명지동 3423	2015-12	737	1383	1049	대방건설주식회사	128.9214072435856	35.096757353074636
대구	남구	이천동	아파트	청솔한아름	대구 남구 이천동 407-7	2015-07	30	0	1046	천지종합건설(주)	128.5988058317763	35.85394796317334
부산	남구	대연동	아파트	대연롯데캐슬레전드	부산 남구 대연동 1872	2018-02	3149	2046	1046	없음	129.081533355753	35.1365868329684
부산	연제구	연산동	아파트	연산더샵	부산 연제구 연산동 1990	2019-03	1071	1832	1042	(주)포스코건설	129.08445544659702	35.17363085278776
부산	사하구	신평동	아파트	사하코오롱하늘채	부산 사하구 신평동 674	2021-12	969	1016	1042	코오롱글로벌(주)	128.9676009	35.0934977
대구	동구	용계동	아파트	율하시티프라디움	대구 동구 용계동 1064	2020-06	468	908	1031	(주)시티건설,(주)시티종합건설,(주)시티	128.69201542568433	35.874613749365324
대구	동구	검사동	아파트	동촌역태왕아너스르네상스	대구 동구 검사동 1111	2017-12	516	1216	1029	(주)태왕E&C	128.65215169414316	35.886779875945756
부산	부산진구	초읍동	아파트	세원수	부산 부산진구 초읍동 173-8	2018-04	112	915	1029	(주)세원	129.05032490013355	35.18114354559911
부산	기장군	정관읍	아파트	정관가화만사성더테라스2차	부산 기장군 정관읍 방곡리 405	2018-06	396	1220	1028	(주)가화건설	129.1889354387321	35.32379112117187
대구	달서구	본리동	아파트	신본리동서프라임S	대구 달서구 본리동 657-3	2020-09	72	877	1024	(주)동서개발	128.53441346589466	35.837875302262255
부산	금정구	구서동	아파트	구서SKVIEW2단지	부산 금정구 구서동 1070	2016-08	161	0	1021	에스케이건설(주)	129.08487801678712	35.24511636427025
대구	수성구	만촌동	아파트	만촌역태왕아너스	대구 수성구 만촌동 1481	2016-10	69	1836	1021	주식회사태왕이앤씨	128.64797444191484	35.8568610128878
부산	연제구	연산동	아파트	연제롯데캐슬데시앙	부산 연제구 연산동 2341	2018-10	1168	2112	1016	롯데건설(주),(주)태영건설	129.0832178322163	35.17959076544555
대구	북구	연경동	아파트	연경금성백조예미지숲속의아침	대구 북구 연경동 943	2020-02	711	944	1010	(주)금성백조주택,(주)금성백조건설	128.61655896095903	35.94438942552469
부산	북구	만덕동	아파트	백양산베스티움에코포레	부산 북구 만덕동 963	2022-04	593	887	1009	(주)동부토건	129.0420163	35.2064117
